inds,grades
31145,5
31146,3
31147,1
31148,1
31149,5
31150,1
31151,1
31152,1
31153,5
31154,1
31155,1
31156,5
31157,1
31158,1
31159,1
31160,1
31161,5
31162,5
31163,2
31164,5
31165,5
31166,3
31167,3
31168,5
31169,1
31170,1
31171,5
31172,1
31173,1
31174,2
31175,1
31176,1
31177,1
31178,1
31179,1
31180,1
31181,5
31182,1
31183,1
31184,5
31185,5
31186,1
31187,5
31188,5
31189,1
31190,1
31191,5
31192,1
31193,1
31194,5
31195,1
31196,5
31197,1
31198,1
31199,1
31200,5
31201,1
31202,1
31203,3
31204,5
31205,1
31206,1
31207,5
31208,5
31209,1
31210,4
31211,5
31212,5
31213,2
31214,1
31215,1
31216,5
31217,1
31218,3
31219,1
31220,1
31221,5
31222,1
31223,1
31224,5
31225,5
31226,1
31227,5
31228,1
31229,1
31230,1
31231,1
31232,1
31233,1
31234,1
31235,1
31236,1
31237,1
31238,5
31239,1
31240,1
31241,1
31242,1
31243,5
31244,5
31245,1
31246,5
31247,5
31248,1
31249,1
31250,1
31251,1
31252,1
31253,1
31254,1
31255,5
31256,1
31257,5
31258,1
31259,1
31260,5
31261,1
31262,1
31263,5
31264,5
31265,1
31266,1
31267,2
31268,1
31269,1
31270,5
31271,1
31272,1
31273,5
31274,1
31275,1
31276,1
31277,5
31278,5
31279,5
31280,1
31281,5
31282,1
31283,1
31284,1
31285,1
31286,1
31287,1
31288,5
31289,3
31290,5
31291,1
31292,1
31293,5
31294,5
31295,5
31296,1
31297,5
31298,1
31299,1
31300,1
31301,1
31302,5
31303,5
31304,3
31305,1
31306,1
31307,5
31308,1
31309,5
31310,5
31311,1
31312,1
31313,5
31314,5
31315,1
31316,1
31317,5
31318,1
31319,1
31320,5
31321,5
31322,1
31323,1
31324,3
31325,1
31326,5
31327,5
31328,1
31329,1
31330,1
31331,1
31332,5
31333,1
31334,5
31335,1
31336,1
31337,1
31338,3
31339,3
31340,1
31341,1
31342,5
31343,1
31344,3
31345,1
31346,3
31347,1
31348,2
31349,1
31350,1
31351,1
31352,3
31353,1
31354,1
31355,1
31356,5
31357,1
31358,5
31359,5
31360,1
31361,1
31362,1
31363,5
31364,5
31365,5
31366,1
31367,5
31368,1
31369,3
31370,1
31371,1
31372,5
31373,5
31374,1
31375,1
31376,1
31377,1
31378,1
31379,1
31380,1
31381,1
31382,1
31383,1
31384,1
31385,5
31386,1
31387,1
31388,5
31389,5
31390,1
31391,1
31392,1
31393,1
31394,4
31395,5
31396,5
31397,1
31398,1
31399,1
31400,1
31401,1
31402,1
31403,5
31404,1
31405,1
31406,1
31407,3
31408,1
31409,1
31410,5
31411,5
31412,1
31413,5
31414,5
31415,1
31416,1
31417,1
31418,1
31419,5
31420,1
31421,1
31422,1
31423,1
31424,5
31425,1
31426,1
31427,1
31428,5
31429,5
31430,1
31431,1
31432,1
31433,1
31434,1
31435,1
31436,1
31437,1
31438,5
31439,5
31440,1
31441,1
31442,5
31443,1
31444,5
31445,4
31446,1
31447,5
31448,5
31449,1
31450,1
31451,1
31452,5
31453,1
31454,5
31455,3
31456,3
31457,1
31458,5
31459,1
31460,1
31461,1
31462,1
31463,5
31464,5
31465,5
31466,1
31467,1
31468,1
31469,1
31470,1
31471,1
31472,1
31473,5
31474,1
31475,1
31476,1
31477,1
31478,5
31479,1
31480,1
31481,1
31482,5
31483,1
31484,1
31485,5
31486,1
31487,1
31488,1
31489,1
31490,1
31491,1
31492,1
31493,5
31494,5
31495,1
31496,3
31497,1
31498,5
31499,4
31500,1
31501,1
31502,2
31503,1
31504,1
31505,5
31506,1
31507,5
31508,5
31509,5
31510,4
31511,1
31512,1
31513,1
31514,1
31515,1
31516,1
31517,1
31518,1
31519,1
31520,1
31521,1
31522,1
31523,5
31524,1
31525,1
31526,1
31527,5
31528,1
31529,1
31530,1
31531,1
31532,5
31533,1
31534,2
31535,5
31536,5
31537,1
31538,1
31539,5
31540,1
31541,1
31542,5
31543,1
31544,1
31545,3
31546,5
31547,5
31548,1
31549,5
31550,1
31551,1
31552,1
31553,5
31554,5
31555,1
31556,2
31557,2
31558,1
31559,3
31560,1
31561,1
31562,1
31563,1
31564,1
31565,3
31566,1
31567,5
31568,5
31569,1
31570,5
31571,3
31572,5
31573,1
31574,1
31575,1
31576,5
31577,1
31578,1
31579,1
31580,1
31581,5
31582,1
31583,1
31584,1
31585,1
31586,5
31587,1
31588,1
31589,1
31590,1
31591,1
31592,1
31593,5
31594,1
31595,5
31596,5
31597,1
31598,5
31599,1
31600,1
31601,1
31602,5
31603,5
31604,5
31605,1
31606,2
31607,5
31608,1
31609,3
31610,1
31611,1
31612,1
31613,1
31614,5
31615,2
31616,5
31617,5
31618,1
31619,1
31620,5
31621,1
31622,5
31623,1
31624,3
31625,1
31626,5
31627,1
31628,1
31629,5
31630,1
31631,1
31632,1
31633,1
31634,5
31635,1
31636,1
31637,5
31638,1
31639,1
31640,2
31641,1
31642,1
31643,1
31644,1
31645,1
31646,1
31647,1
31648,5
31649,5
31650,1
31651,1
31652,1
31653,1
31654,1
31655,1
31656,1
31657,5
31658,5
31659,1
31660,5
31661,1
31662,5
31663,1
31664,1
31665,1
31666,1
31667,1
31668,5
31669,5
31670,1
31671,1
31672,1
31673,1
31674,5
31675,1
31676,1
31677,1
31678,5
31679,1
31680,1
31681,1
31682,1
31683,1
31684,5
31685,5
31686,5
31687,1
31688,1
31689,5
31690,5
31691,5
31692,1
31693,1
31694,1
31695,1
31696,1
31697,1
31698,5
31699,5
31700,1
31701,5
31702,5
31703,1
31704,1
31705,1
31706,5
31707,5
31708,1
31709,4
31710,1
31711,1
31712,1
31713,5
31714,1
31715,1
31716,1
31717,1
31718,1
31719,5
31720,1
31721,1
31722,1
31723,1
31724,1
31725,1
31726,1
31727,5
31728,1
31729,5
31730,5
31731,1
31732,5
31733,1
31734,5
31735,1
31736,1
31737,1
31738,1
31739,5
31740,1
31741,5
31742,1
31743,1
31744,5
31745,5
31746,1
31747,2
31748,5
31749,3
31750,1
31751,4
31752,1
31753,1
31754,1
31755,2
31756,5
31757,5
31758,1
31759,1
31760,1
31761,5
31762,1
31763,5
31764,1
31765,1
31766,3
31767,1
31768,3
31769,1
31770,1
31771,5
31772,5
31773,1
31774,1
31775,1
31776,1
31777,5
31778,1
31779,5
31780,1
31781,1
31782,1
31783,1
31784,1
31785,1
31786,1
31787,1
31788,1
31789,1
31790,1
31791,1
31792,5
31793,1
31794,5
31795,1
31796,1
31797,1
31798,1
31799,1
31800,5
31801,1
31802,5
31803,5
31804,1
31805,1
31806,1
31807,1
31808,2
31809,5
31810,1
31811,5
31812,5
31813,1
31814,1
31815,3
31816,1
31817,5
31818,1
31819,1
31820,1
31821,1
31822,1
31823,1
31824,5
31825,1
31826,5
31827,3
31828,1
31829,1
31830,1
31831,1
31832,1
31833,5
31834,1
31835,1
31836,5
31837,3
31838,1
31839,1
31840,1
31841,1
31842,1
31843,1
31844,1
31845,1
31846,1
31847,5
31848,1
31849,1
31850,3
31851,5
31852,3
31853,5
31854,1
31855,5
31856,5
31857,1
31858,5
31859,5
31860,5
31861,1
31862,1
31863,5
31864,5
31865,1
31866,1
31867,1
31868,5
31869,1
31870,1
31871,1
31872,5
31873,1
31874,1
31875,5
31876,1
31877,5
31878,1
31879,1
31880,1
31881,1
31882,1
31883,2
31884,1
31885,1
31886,1
31887,1
31888,1
31889,1
31890,1
31891,5
31892,1
31893,5
31894,1
31895,1
31896,5
31897,5
31898,1
31899,1
31900,1
31901,5
31902,5
31903,1
31904,5
31905,5
31906,1
31907,5
31908,1
31909,1
31910,5
31911,1
31912,2
31913,1
31914,5
31915,1
31916,1
31917,5
31918,5
31919,3
31920,1
31921,5
31922,1
31923,1
31924,1
31925,1
31926,1
31927,1
31928,5
31929,1
31930,1
31931,1
31932,1
31933,1
31934,1
31935,5
31936,1
31937,1
31938,1
31939,1
31940,1
31941,3
31942,5
31943,1
31944,1
31945,1
31946,5
31947,1
31948,5
31949,4
31950,1
31951,1
31952,1
31953,1
31954,1
31955,5
31956,1
31957,1
31958,5
31959,1
31960,5
31961,1
31962,1
31963,3
31964,1
31965,4
31966,5
31967,1
31968,5
31969,1
31970,1
31971,1
31972,1
31973,1
31974,5
31975,1
31976,1
31977,1
31978,5
31979,5
31980,1
31981,5
31982,5
31983,2
31984,1
31985,1
31986,5
31987,1
31988,5
31989,1
31990,5
31991,5
31992,1
31993,1
31994,1
31995,1
31996,5
31997,5
31998,1
31999,5
32000,1
32001,2
32002,5
32003,5
32004,1
32005,5
32006,5
32007,5
32008,1
32009,5
32010,1
32011,5
32012,1
32013,1
32014,1
32015,5
32016,1
32017,5
32018,5
32019,1
32020,3
32021,1
32022,5
32023,5
32024,1
32025,2
32026,1
32027,1
32028,5
32029,5
32030,1
32031,1
32032,1
32033,1
32034,1
32035,5
32036,1
32037,1
32038,1
32039,1
32040,1
32041,1
32042,5
32043,1
32044,1
32045,5
32046,3
32047,1
32048,3
32049,5
32050,1
32051,1
32052,2
32053,5
32054,1
32055,1
32056,4
32057,1
32058,1
32059,1
32060,1
32061,5
32062,1
32063,1
32064,5
32065,5
32066,1
32067,1
32068,1
32069,1
32070,1
32071,1
32072,1
32073,5
32074,1
32075,1
32076,1
32077,1
32078,1
32079,5
32080,5
32081,1
32082,1
32083,1
32084,1
32085,5
32086,1
32087,1
32088,1
32089,1
32090,1
32091,1
32092,2
32093,1
32094,5
32095,1
32096,5
32097,5
32098,1
32099,5
32100,1
32101,5
32102,1
32103,1
32104,1
32105,3
32106,1
32107,2
32108,5
32109,5
32110,1
32111,1
32112,1
32113,1
32114,1
32115,1
32116,5
32117,1
32118,5
32119,1
32120,1
32121,5
32122,1
32123,1
32124,1
32125,1
32126,5
32127,1
32128,5
32129,1
32130,1
32131,1
32132,2
32133,5
32134,5
32135,1
32136,1
32137,5
32138,1
32139,1
32140,5
32141,1
32142,1
32143,1
32144,2
32145,1
32146,5
32147,5
32148,1
32149,1
32150,1
32151,1
32152,1
32153,1
32154,1
32155,5
32156,5
32157,1
32158,1
32159,1
32160,2
32161,1
32162,5
32163,1
32164,1
32165,1
32166,1
32167,1
32168,1
32169,5
32170,5
32171,4
32172,1
32173,5
32174,1
32175,1
32176,1
32177,1
32178,1
32179,1
32180,5
32181,1
32182,5
32183,1
32184,5
32185,1
32186,1
32187,1
32188,5
32189,5
32190,5
32191,5
32192,1
32193,5
32194,1
32195,1
32196,5
32197,5
32198,1
32199,1
32200,5
32201,4
32202,5
32203,1
32204,1
32205,1
32206,1
32207,1
32208,1
32209,1
32210,1
32211,5
32212,3
32213,1
32214,1
32215,1
32216,1
32217,3
32218,3
32219,2
32220,1
32221,3
32222,5
32223,1
32224,1
32225,1
32226,1
32227,1
32228,1
32229,5
32230,1
32231,1
32232,5
32233,1
32234,5
32235,1
32236,5
32237,1
32238,2
32239,5
32240,1
32241,5
32242,1
32243,5
32244,5
32245,1
32246,1
32247,5
32248,2
32249,1
32250,5
32251,1
32252,1
32253,5
32254,1
32255,1
32256,1
32257,1
32258,5
32259,1
32260,1
32261,1
32262,2
32263,1
32264,1
32265,1
32266,1
32267,5
32268,1
32269,1
32270,5
32271,1
32272,1
32273,5
32274,1
32275,5
32276,5
32277,1
32278,3
32279,1
32280,1
32281,1
32282,1
32283,5
32284,3
32285,5
32286,5
32287,5
32288,5
32289,1
32290,1
32291,1
32292,1
32293,1
32294,2
32295,1
32296,5
32297,1
32298,1
32299,1
32300,3
32301,5
32302,1
32303,1
32304,1
32305,1
32306,1
32307,1
32308,5
32309,2
32310,1
32311,1
32312,1
32313,1
32314,1
32315,1
32316,1
32317,1
32318,1
32319,1
32320,5
32321,5
32322,1
32323,1
32324,5
32325,1
32326,5
32327,1
32328,1
32329,1
32330,1
32331,1
32332,1
32333,1
32334,1
32335,3
32336,5
32337,1
32338,1
32339,1
32340,1
32341,3
32342,1
32343,1
32344,1
32345,5
32346,1
32347,1
32348,1
32349,1
32350,1
32351,1
32352,1
32353,4
32354,1
32355,1
32356,1
32357,1
32358,1
32359,1
32360,5
32361,1
32362,3
32363,1
32364,1
32365,1
32366,1
32367,5
32368,1
32369,1
32370,5
32371,1
32372,5
32373,1
32374,1
32375,1
32376,5
32377,3
32378,5
32379,1
32380,1
32381,1
32382,1
32383,1
32384,1
32385,1
32386,1
32387,5
32388,5
32389,1
32390,5
32391,1
32392,1
32393,1
32394,2
32395,1
32396,1
32397,1
32398,1
32399,5
32400,1
32401,1
32402,5
32403,1
32404,1
32405,1
32406,1
32407,1
32408,1
32409,5
32410,1
32411,5
32412,4
32413,1
32414,1
32415,1
32416,1
32417,1
32418,1
32419,1
32420,1
32421,1
32422,1
32423,1
32424,5
32425,1
32426,1
32427,1
32428,1
32429,1
32430,1
32431,3
32432,1
32433,1
32434,1
32435,5
32436,5
32437,5
32438,1
32439,1
32440,1
32441,3
32442,5
32443,1
32444,5
32445,1
32446,1
32447,1
32448,1
32449,5
32450,1
32451,1
32452,3
32453,5
32454,1
32455,3
32456,3
32457,1
32458,1
32459,5
32460,1
32461,1
32462,1
32463,2
32464,1
32465,1
32466,1
32467,1
32468,1
32469,5
32470,1
32471,5
32472,1
32473,1
32474,1
32475,1
32476,1
32477,1
32478,1
32479,1
32480,1
32481,1
32482,1
32483,1
32484,1
32485,1
32486,1
32487,3
32488,1
32489,5
32490,1
32491,5
32492,1
32493,2
32494,5
32495,5
32496,1
32497,5
32498,1
32499,1
32500,1
32501,5
32502,5
32503,5
32504,1
32505,1
32506,1
32507,5
32508,1
32509,1
32510,1
32511,1
32512,1
32513,1
32514,1
32515,2
32516,5
32517,1
32518,1
32519,5
32520,1
32521,1
32522,1
32523,1
32524,1
32525,1
32526,1
32527,1
32528,1
32529,1
32530,1
32531,1
32532,2
32533,1
32534,1
32535,5
32536,1
32537,5
32538,2
32539,5
32540,5
32541,1
32542,5
32543,1
32544,5
32545,1
32546,5
32547,1
32548,1
32549,1
32550,5
32551,1
32552,5
32553,1
32554,1
32555,5
32556,1
32557,1
32558,5
32559,5
32560,1
32561,1
32562,1
32563,1
32564,1
32565,3
32566,5
32567,1
32568,1
32569,1
32570,1
32571,5
32572,5
32573,1
32574,1
32575,5
32576,5
32577,1
32578,1
32579,1
32580,1
32581,5
32582,1
32583,1
32584,5
32585,5
32586,1
32587,3
32588,1
32589,1
32590,1
32591,5
32592,1
32593,1
32594,1
32595,1
32596,1
32597,1
32598,1
32599,1
32600,1
32601,5
32602,1
32603,5
32604,1
32605,5
32606,1
32607,1
32608,5
32609,1
32610,3
32611,1
32612,1
32613,1
32614,1
32615,1
32616,1
32617,1
32618,5
32619,1
32620,1
32621,1
32622,2
32623,5
32624,1
32625,1
32626,1
32627,1
32628,1
32629,1
32630,1
32631,1
32632,5
32633,5
32634,1
32635,1
32636,1
32637,3
32638,1
32639,1
32640,1
32641,1
32642,1
32643,5
32644,5
32645,1
32646,1
32647,5
32648,5
32649,5
32650,1
32651,1
32652,1
32653,5
32654,1
32655,1
32656,1
32657,5
32658,1
32659,1
32660,5
32661,1
32662,1
32663,5
32664,1
32665,1
32666,1
32667,5
32668,1
32669,1
32670,1
32671,1
32672,1
32673,1
32674,1
32675,1
32676,1
32677,5
32678,1
32679,3
32680,1
32681,1
32682,5
32683,1
32684,1
32685,1
32686,5
32687,1
32688,1
32689,1
32690,1
32691,5
32692,3
32693,1
32694,5
32695,1
32696,5
32697,1
32698,5
32699,5
32700,1
32701,5
32702,1
32703,3
32704,1
32705,1
32706,1
32707,5
32708,1
32709,1
32710,1
32711,1
32712,5
32713,1
32714,5
32715,5
32716,1
32717,5
32718,1
32719,1
32720,1
32721,1
32722,1
32723,1
32724,1
32725,5
32726,5
32727,1
32728,5
32729,1
32730,1
32731,2
32732,1
32733,5
32734,5
32735,1
32736,5
32737,2
32738,1
32739,1
32740,1
32741,5
32742,1
32743,5
32744,1
32745,2
32746,1
32747,1
32748,5
32749,1
32750,1
32751,5
32752,5
32753,1
32754,1
32755,1
32756,5
32757,1
32758,5
32759,1
32760,5
32761,1
32762,1
32763,1
32764,3
32765,1
32766,1
32767,1
32768,1
32769,5
32770,1
32771,1
32772,1
32773,5
32774,1
32775,1
32776,1
32777,1
32778,5
32779,1
32780,1
32781,1
32782,1
32783,1
32784,1
32785,1
32786,5
32787,1
32788,1
32789,1
32790,1
32791,1
32792,1
32793,5
32794,1
32795,1
32796,1
32797,2
32798,2
32799,1
32800,1
32801,1
32802,1
32803,1
32804,1
32805,1
32806,1
32807,1
32808,1
32809,1
32810,1
32811,1
32812,5
32813,1
32814,1
32815,5
32816,1
32817,1
32818,1
32819,1
32820,1
32821,2
32822,5
32823,1
32824,5
32825,1
32826,1
32827,5
32828,5
32829,1
32830,5
32831,5
32832,1
32833,1
32834,1
32835,1
32836,5
32837,1
32838,1
32839,1
32840,1
32841,1
32842,1
32843,1
32844,5
32845,1
32846,5
32847,1
32848,1
32849,5
32850,1
32851,1
32852,5
32853,1
32854,5
32855,1
32856,1
32857,1
32858,1
32859,1
32860,5
32861,1
32862,1
32863,1
32864,1
32865,1
32866,1
32867,1
32868,5
32869,1
32870,1
32871,1
32872,5
32873,1
32874,1
32875,1
32876,1
32877,1
32878,1
32879,5
32880,1
32881,1
32882,1
32883,1
32884,5
32885,1
32886,1
32887,1
32888,1
32889,3
32890,2
32891,1
32892,5
32893,1
32894,1
32895,1
32896,5
32897,1
32898,5
32899,5
32900,5
32901,1
32902,2
32903,1
32904,1
32905,1
32906,5
32907,4
32908,1
32909,1
32910,1
32911,1
32912,1
32913,5
32914,1
32915,1
32916,5
32917,5
32918,1
32919,5
32920,1
32921,1
32922,1
32923,1
32924,1
32925,5
32926,2
32927,1
32928,1
32929,5
32930,1
32931,1
32932,5
32933,5
32934,5
32935,1
32936,1
32937,1
32938,5
32939,1
32940,1
32941,2
32942,1
32943,1
32944,1
32945,1
32946,1
32947,1
32948,1
32949,1
32950,1
32951,5
32952,1
32953,1
32954,1
32955,1
32956,1
32957,5
32958,1
32959,1
32960,1
32961,1
32962,5
32963,1
32964,5
32965,5
32966,2
32967,1
32968,5
32969,1
32970,1
32971,1
32972,1
32973,1
32974,1
32975,1
32976,1
32977,4
32978,1
32979,1
32980,1
32981,5
32982,1
32983,2
32984,5
32985,1
32986,5
32987,1
32988,5
32989,5
32990,1
32991,5
32992,2
32993,5
32994,1
32995,5
32996,1
32997,1
32998,1
32999,5
33000,1
33001,1
33002,1
33003,1
33004,1
33005,5
33006,1
33007,1
33008,1
33009,1
33010,1
33011,1
33012,1
33013,1
33014,1
33015,1
33016,5
33017,3
33018,1
33019,1
33020,5
33021,5
33022,1
33023,1
33024,5
33025,1
33026,1
33027,1
33028,5
33029,1
33030,1
33031,5
33032,5
33033,5
33034,5
33035,1
33036,1
33037,5
33038,1
33039,1
33040,2
33041,5
33042,1
33043,1
33044,1
33045,1
33046,1
33047,5
33048,1
33049,1
33050,5
33051,5
33052,1
33053,3
33054,1
33055,1
33056,1
33057,1
33058,2
33059,1
33060,1
33061,1
33062,1
33063,1
33064,1
33065,5
33066,5
33067,1
33068,1
33069,1
33070,1
33071,1
33072,1
33073,5
33074,1
33075,1
33076,5
33077,1
33078,1
33079,1
33080,5
33081,1
33082,1
33083,3
33084,5
33085,1
33086,1
33087,1
33088,1
33089,5
33090,1
33091,1
33092,5
33093,1
33094,5
33095,5
33096,5
33097,1
33098,1
33099,1
33100,2
33101,5
33102,5
33103,5
33104,1
33105,1
33106,5
33107,5
33108,5
33109,5
33110,5
33111,5
33112,1
33113,1
33114,1
33115,2
33116,5
33117,1
33118,1
33119,1
33120,5
33121,1
33122,5
33123,5
33124,1
33125,1
33126,1
33127,1
33128,5
33129,1
33130,5
33131,5
33132,5
33133,1
33134,1
33135,1
33136,1
33137,1
33138,1
33139,1
33140,5
33141,5
33142,1
33143,1
33144,1
33145,1
33146,5
33147,1
33148,5
33149,5
33150,5
33151,1
33152,5
33153,1
33154,1
33155,1
33156,5
33157,5
33158,5
33159,1
33160,1
33161,1
33162,1
33163,1
33164,1
33165,5
33166,1
33167,1
33168,1
33169,5
33170,1
33171,1
33172,3
33173,1
33174,2
33175,1
33176,1
33177,1
33178,5
33179,1
33180,4
33181,1
33182,1
33183,1
33184,1
33185,1
33186,1
33187,1
33188,1
33189,1
33190,1
33191,1
33192,1
33193,1
33194,4
33195,1
33196,1
33197,1
33198,1
33199,1
33200,1
33201,1
33202,5
33203,1
33204,1
33205,5
33206,1
33207,1
33208,1
33209,5
33210,1
33211,1
33212,1
33213,1
33214,1
33215,1
33216,5
33217,1
33218,1
33219,5
33220,1
33221,1
33222,5
33223,5
33224,1
33225,1
33226,1
33227,1
33228,5
33229,1
33230,5
33231,5
33232,5
33233,1
33234,5
33235,1
33236,5
33237,1
33238,1
33239,5
33240,2
33241,1
33242,1
33243,1
33244,1
33245,1
33246,1
33247,1
33248,1
33249,5
33250,1
33251,1
33252,1
33253,1
33254,1
33255,1
33256,1
33257,1
33258,1
33259,1
33260,1
33261,1
33262,1
33263,5
33264,1
33265,1
33266,1
33267,5
33268,5
33269,5
33270,1
33271,1
33272,5
33273,1
33274,5
33275,5
33276,1
33277,1
33278,5
33279,1
33280,1
33281,1
33282,1
33283,1
33284,1
33285,5
33286,1
33287,1
33288,5
33289,5
33290,1
33291,1
33292,2
33293,1
33294,1
33295,1
33296,5
33297,1
33298,5
33299,1
33300,1
33301,1
33302,1
33303,1
33304,5
33305,1
33306,1
33307,1
33308,1
33309,5
33310,5
33311,1
33312,3
33313,5
33314,5
33315,1
33316,5
33317,1
33318,5
33319,5
33320,1
33321,5
33322,5
33323,1
33324,5
33325,1
33326,1
33327,1
33328,1
33329,1
33330,1
33331,5
33332,1
33333,1
33334,1
33335,1
33336,5
33337,1
33338,1
33339,5
33340,5
33341,1
33342,1
33343,1
33344,1
33345,1
33346,1
33347,1
33348,2
33349,1
33350,1
33351,1
33352,5
33353,5
33354,1
33355,1
33356,1
33357,1
33358,5
33359,1
33360,1
33361,1
33362,1
33363,1
33364,5
33365,1
33366,5
33367,5
33368,1
33369,1
33370,1
33371,1
33372,1
33373,5
33374,5
33375,1
33376,1
33377,1
33378,1
33379,5
33380,1
33381,1
33382,1
33383,1
33384,1
33385,1
33386,5
33387,1
33388,1
33389,1
33390,1
33391,1
33392,1
33393,1
33394,4
33395,5
33396,4
33397,1
33398,1
33399,5
33400,1
33401,1
33402,5
33403,5
33404,5
33405,1
33406,1
33407,1
33408,1
33409,1
33410,1
33411,1
33412,1
33413,5
33414,1
33415,1
33416,2
33417,1
33418,5
33419,5
33420,5
33421,1
33422,1
33423,1
33424,1
33425,5
33426,1
33427,1
33428,5
33429,5
33430,1
33431,1
33432,1
33433,1
33434,1
33435,1
33436,5
33437,1
33438,1
33439,1
33440,5
33441,5
33442,1
33443,1
33444,1
33445,5
33446,5
33447,5
33448,3
33449,5
33450,1
33451,1
33452,5
33453,1
33454,1
33455,1
33456,5
33457,1
33458,5
33459,5
33460,1
33461,1
33462,5
33463,5
33464,5
33465,1
33466,5
33467,1
33468,1
33469,1
33470,5
33471,1
33472,1
33473,1
33474,1
33475,3
33476,1
33477,1
33478,5
33479,1
33480,5
33481,5
33482,1
33483,1
33484,1
33485,1
33486,1
33487,1
33488,2
33489,1
33490,5
33491,1
33492,5
33493,5
33494,1
33495,3
33496,5
33497,3
33498,1
33499,1
33500,1
33501,5
33502,1
33503,5
33504,1
33505,1
33506,1
33507,5
33508,1
33509,5
33510,1
33511,5
33512,5
33513,1
33514,1
33515,1
33516,5
33517,1
33518,1
33519,1
33520,1
33521,1
33522,1
33523,1
33524,5
33525,1
33526,1
33527,1
33528,5
33529,1
33530,1
33531,1
33532,1
33533,1
33534,5
33535,5
33536,1
33537,5
33538,4
33539,1
33540,1
33541,1
33542,1
33543,1
33544,1
33545,1
33546,1
33547,5
33548,1
33549,1
33550,1
33551,5
33552,1
33553,5
33554,5
33555,1
33556,1
33557,1
33558,1
33559,5
33560,5
33561,5
33562,1
33563,5
33564,1
33565,1
33566,1
33567,1
33568,1
33569,5
33570,1
33571,1
33572,1
33573,5
33574,5
33575,5
33576,1
33577,1
33578,1
33579,1
33580,5
33581,1
33582,1
33583,1
33584,1
33585,1
33586,5
33587,1
33588,1
33589,1
33590,1
33591,1
33592,5
33593,4
33594,1
33595,5
33596,5
33597,1
33598,1
33599,5
33600,1
33601,1
33602,5
33603,5
33604,1
33605,5
33606,1
33607,1
33608,1
33609,5
33610,1
33611,1
33612,5
33613,1
33614,5
33615,5
33616,5
33617,1
33618,1
33619,5
33620,1
33621,5
33622,1
33623,1
33624,1
33625,5
33626,1
33627,1
33628,1
33629,5
33630,1
33631,1
33632,5
33633,1
33634,1
33635,5
33636,1
33637,1
33638,1
33639,3
33640,1
33641,3
33642,1
33643,1
33644,1
33645,1
33646,3
33647,5
33648,1
33649,1
33650,1
33651,1
33652,2
33653,1
33654,1
33655,1
33656,1
33657,5
33658,1
33659,5
33660,1
33661,2
33662,1
33663,1
33664,5
33665,1
33666,1
33667,1
33668,5
33669,3
33670,5
33671,1
33672,1
33673,5
33674,1
33675,5
33676,1
33677,1
33678,1
33679,1
33680,5
33681,1
33682,1
33683,1
33684,1
33685,5
33686,1
33687,1
33688,3
33689,5
33690,1
33691,1
33692,5
33693,1
33694,1
33695,1
33696,1
33697,1
33698,1
33699,1
33700,1
33701,1
33702,1
33703,3
33704,5
33705,5
33706,1
33707,1
33708,1
33709,5
33710,1
33711,5
33712,1
33713,1
33714,5
33715,5
33716,1
33717,1
33718,1
33719,5
33720,1
33721,1
33722,5
33723,1
33724,1
33725,1
33726,1
33727,1
33728,5
33729,5
33730,1
33731,5
33732,5
33733,1
33734,1
33735,1
33736,1
33737,3
33738,5
33739,1
33740,1
33741,1
33742,1
33743,1
33744,1
33745,5
33746,1
33747,5
33748,1
33749,5
33750,5
33751,1
33752,1
33753,5
33754,3
33755,1
33756,1
33757,1
33758,1
33759,1
33760,5
33761,1
33762,5
33763,1
33764,5
33765,1
33766,5
33767,1
33768,1
33769,1
33770,5
33771,1
33772,1
33773,5
33774,5
33775,1
33776,1
33777,1
33778,5
33779,1
33780,5
33781,1
33782,1
33783,5
33784,1
33785,1
33786,1
33787,1
33788,5
33789,1
33790,3
33791,1
33792,1
33793,5
33794,1
33795,1
33796,1
33797,1
33798,1
33799,1
33800,1
33801,1
33802,5
33803,1
33804,1
33805,5
33806,1
33807,5
33808,1
33809,1
33810,1
33811,1
33812,1
33813,1
33814,5
33815,1
33816,5
33817,1
33818,1
33819,5
33820,5
33821,1
33822,1
33823,1
33824,1
33825,1
33826,5
33827,1
33828,1
33829,1
33830,1
33831,1
33832,1
33833,1
33834,5
33835,1
33836,5
33837,1
33838,1
33839,1
33840,1
33841,1
33842,1
33843,1
33844,5
33845,1
33846,1
33847,1
33848,1
33849,1
33850,1
33851,5
33852,5
33853,1
33854,1
33855,5
33856,3
33857,5
33858,1
33859,1
33860,1
33861,1
33862,1
33863,2
33864,1
33865,5
33866,5
33867,1
33868,1
33869,4
33870,1
33871,1
33872,5
33873,1
33874,1
33875,1
33876,5
33877,1
33878,1
33879,1
33880,1
33881,5
33882,5
33883,1
33884,1
33885,1
33886,1
33887,5
33888,1
33889,1
33890,5
33891,1
33892,1
33893,1
33894,3
33895,1
33896,1
33897,1
33898,5
33899,1
33900,5
33901,1
33902,1
33903,1
33904,1
33905,1
33906,5
33907,1
33908,5
33909,5
33910,1
33911,5
33912,5
33913,1
33914,1
33915,1
33916,1
33917,1
33918,1
33919,5
33920,2
33921,1
33922,1
33923,1
33924,1
33925,5
33926,1
33927,1
33928,1
33929,1
33930,1
33931,4
33932,5
33933,1
33934,1
33935,1
33936,1
33937,3
33938,1
33939,1
33940,5
33941,1
33942,1
